process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k,test_rmse_scaled,test_mae_scaled,test_rmse_original,test_mae_original,test_target_clipping_rate,test_forecast_clipping_rate,comparison_family,fixed_k,selection_strategy
ar2,3000,fixed_k_dense_tsk|p=10|r=none|a=1|k=2,fixed_k_dense_tsk,10,,1.0,2,22,0.82143831760173,0.6582117360916023,0.187221166359781,0.150018773536827,3.1354178887291484,0.0025,1200,False,False,2.0,1.0,0.0278912691045205,4.123610941438496,5.991220376675807,1.6094379124341005,0.6931471805599453,12.417416411108348,0.5,0.1247347783304415,0.1247347783304415,0.25,0.1164909629508219,0.1164909629508219,4.0,0.3,0.0215745144998175,20.72702972879023,5.991220376675807,1.6094379124341005,0.6931471805599453,29.020835198460084,0.5,0.1460903883713247,0.1460903883713247,0.5,0.1404217260685544,0.1404217260685544,2,429,771,2.0,2,0.9496151496300826,1.4919387092147212,2.0,0.9015226671036518,0.7320046428178627,0.20547388844448863,0.16683755806431905,0.0,0.0,best_fixed_k_tsk,2.0,validation_rmse
ar2,3001,fixed_k_dense_tsk|p=3|r=none|a=0.0001|k=2,fixed_k_dense_tsk,3,,0.0001,2,8,0.8361315911989743,0.6636929641418109,0.1891071174390146,0.1501068308320212,3.011019204129955,0.0075,1200,False,False,1.0,1.0,0.0225221073658305,1.4768908764575437,5.991220376675807,1.6094379124341005,0.6931471805599453,9.770696346127396,0.25,0.1136367256010691,0.1136367256010691,0.25,0.1022994009955286,0.1022994009955286,4.0,0.3,0.0231772811272992,8.980862452964033,5.991220376675807,1.6094379124341005,0.6931471805599453,17.274667922633885,0.5,0.128116209539096,0.128116209539096,0.5,0.1224475472363258,0.1224475472363258,2,295,905,1.965833333333333,2,0.8146939040854,1.977202176354776,2.0,0.9072001697896933,0.7327065384627577,0.2051806328751522,0.16571556783152033,0.0,0.0,best_fixed_k_tsk,2.0,validation_rmse
ar2,3002,fixed_k_dense_tsk|p=3|r=none|a=0.0001|k=2,fixed_k_dense_tsk,3,,0.0001,2,8,0.868729386513299,0.704226455010715,0.1986104161009117,0.1610014711489294,2.7877661224334656,0.005,1200,False,False,2.0,1.0,0.0315827390508463,1.5464338163849831,5.991220376675807,1.6094379124341005,0.6931471805599453,9.840239286054835,0.25,0.122929167085843,0.122929167085843,0.25,0.1115918424803025,0.1115918424803025,4.0,0.3,0.0268268123998586,9.512385152517782,5.991220376675807,1.6094379124341005,0.6931471805599453,17.806190622187636,0.5,0.1326516119775783,0.1326516119775783,0.5,0.1269829496748081,0.1269829496748081,2,336,864,1.9858333333333331,2,0.8545499413369745,1.9917535383016087,2.0,0.9086794542338205,0.730131334426392,0.2077438697360857,0.16692388952186057,0.0025,0.0,best_fixed_k_tsk,2.0,validation_rmse
ar2,3003,fixed_k_dense_tsk|p=5|r=none|a=0.0001|k=4,fixed_k_dense_tsk,5,,0.0001,4,24,0.9049186426499584,0.7263411523707668,0.19207690101587,0.1541722659388723,2.907026593170311,0.0141666666666666,1200,False,False,1.0,1.0,0.0303124256411928,10.176499373924898,7.377514737795698,1.6094379124341005,0.6931471805599453,19.85659920471464,0.5,0.1395545728564575,0.1395545728564575,0.5,0.1338859105536872,0.1338859105536872,4.0,0.3,0.0329510333178549,21.123319339756485,7.377514737795698,1.6094379124341005,0.6931471805599453,30.803419170546228,0.5,0.1604378804761723,0.1604378804761723,0.5,0.154769218173402,0.154769218173402,4,251,384,3.798333333333333,4,0.991794260803022,1.4679327834940177,4.0,1.005535140405535,0.8030523873247026,0.21343363317840675,0.1704548968723052,0.015,0.0,best_fixed_k_tsk,4.0,validation_rmse
ar2,3004,fixed_k_dense_tsk|p=5|r=none|a=0.0001|k=2,fixed_k_dense_tsk,5,,0.0001,2,12,0.8080798183789144,0.6399109655440686,0.1916001968010081,0.1517264311579123,2.9214935984842514,0.0016666666666666,1200,False,False,2.0,1.0,0.0260209664828288,2.3529879505944296,5.991220376675807,1.6094379124341005,0.6931471805599453,10.64679342026428,0.5,0.1199134373906762,0.1199134373906762,0.25,0.1087185836929832,0.1087185836929832,4.0,0.3,0.0218384729984229,11.84227611301922,5.991220376675807,1.6094379124341005,0.6931471805599453,20.136081582689076,0.5,0.1315464241769783,0.1315464241769783,0.5,0.1258777618742081,0.1258777618742081,2,247,953,2.0,2,0.7760723214478787,1.721711782684079,2.0,0.8465622468224928,0.6743989742552084,0.20072459354434194,0.15990372887781504,0.0,0.0,best_fixed_k_tsk,2.0,validation_rmse
garch,3000,fixed_k_dense_tsk|p=3|r=none|a=0.0001|k=2,fixed_k_dense_tsk,3,,0.0001,2,8,1.1424230105923616,0.8829642297461137,0.9174233956057782,0.7090648860723641,4.004072580814072,0.0033333333333333,1200,False,False,2.0,1.0,0.0189589777612894,3.270413645584505,5.991220376675807,1.6094379124341005,0.6931471805599453,11.564219115254357,0.5,0.1143804914941203,0.1143804914941203,0.25,0.1047146806214107,0.1047146806214107,2.0,1.0,0.0189589777612894,1.0036975117387716,5.991220376675807,1.6094379124341005,0.6931471805599453,9.297502981408623,0.25,0.1084962847807988,0.1084962847807988,0.25,0.0971589601752583,0.0971589601752583,2,166,1034,2.0,2,0.6831818503999851,2.6126952008388704,2.0,0.8522589882937645,0.6347067593526816,0.6844070258796644,0.5097015947510976,0.0,0.0,best_fixed_k_tsk,2.0,validation_rmse
garch,3001,fixed_k_dense_tsk|p=3|r=none|a=1|k=6,fixed_k_dense_tsk,3,,1.0,6,24,1.005008340841854,0.7333644656175253,0.9613198977448266,0.7014845792290453,4.976456475311749,0.005,1200,False,False,2.0,1.0,0.017996753795264,7.853166881230494,8.763809098915589,1.6094379124341005,0.6931471805599453,18.919561073140127,0.5,0.1256771707912378,0.1256771707912378,0.5,0.1200085084884676,0.1200085084884676,2.0,1.0,0.017996753795264,2.050541914594453,8.763809098915589,1.6094379124341005,0.6931471805599453,13.116936106504088,0.5,0.1160061291801778,0.1160061291801778,0.25,0.1089281799595511,0.1089281799595511,6,1,972,4.831666666666667,6,0.4616359866222357,2.1169774929194505,6.0,1.6173252649591023,0.9701059834648518,1.5470189600896693,0.9279347712128342,0.01,0.0,best_fixed_k_tsk,6.0,validation_rmse
garch,3002,fixed_k_dense_tsk|p=3|r=none|a=0.0001|k=2,fixed_k_dense_tsk,3,,0.0001,2,8,1.1634039076478042,0.8332776793116307,1.0872278346303623,0.7787172459782202,6.058832038772411,0.0033333333333333,1200,False,False,4.0,1.0,0.0132114745558182,0.5969843541744364,5.991220376675807,1.6094379124341005,0.6931471805599453,8.890789823844289,0.25,0.1013930710501132,0.1013930710501132,0.25,0.0900557464445726,0.0900557464445726,2.0,1.0,0.0100420128765452,0.7699333417068578,5.991220376675807,1.6094379124341005,0.6931471805599453,9.06373881137671,0.25,0.0988001059959482,0.0988001059959482,0.25,0.0874627813904077,0.0874627813904077,2,342,858,1.9891666666666667,2,0.9474367222168028,3.416091435493999,2.0,0.8567608175358536,0.6227818431291571,0.800662781276849,0.5820040231095724,0.0,0.0,best_fixed_k_tsk,2.0,validation_rmse
garch,3003,fixed_k_dense_tsk|p=10|r=none|a=0.01|k=4,fixed_k_dense_tsk,10,,0.01,4,44,0.9880584039366092,0.7209990865959284,0.9551955934834055,0.6970186657773478,5.485828859923428,0.0008333333333333,1200,False,False,2.0,1.0,0.0114642804007274,1.562117987592325,7.377514737795698,1.6094379124341005,0.6931471805599453,11.242217818382068,0.5,0.1063491253054378,0.1063491253054378,0.25,0.0961466456046077,0.0961466456046077,2.0,1.0,0.0114642804007274,1.258684050886867,7.377514737795698,1.6094379124341005,0.6931471805599453,10.93878388167661,0.5,0.1058434020775954,0.1058434020775954,0.25,0.0951351991489229,0.0951351991489229,4,1,1197,1.19,3,0.0123769314598634,2.4401144741713185,4.0,0.8722501695716125,0.648995613824567,0.8432391395796591,0.6274100276313792,0.0,0.0,best_fixed_k_tsk,4.0,validation_rmse
garch,3004,fixed_k_dense_tsk|p=5|r=none|a=1|k=6,fixed_k_dense_tsk,5,,1.0,6,36,0.913602572050564,0.6707181704758532,0.8772401293040588,0.6440228088174152,7.886998466264862,0.0,1200,False,False,4.0,1.0,0.0092237090875229,2.547075204326114,8.763809098915589,1.6094379124341005,0.6931471805599453,13.613469396235748,0.5,0.1080606399553228,0.1080606399553228,0.25,0.1018102462175822,0.1018102462175822,4.0,1.0,0.0092237090875229,1.6261191180123131,8.763809098915589,1.6094379124341005,0.6931471805599453,12.692513309921948,0.5,0.1065257131447998,0.1065257131447998,0.25,0.0987403925965362,0.0987403925965362,5,0,1184,3.0341666666666667,5,0.0792983640013031,2.117777625564653,6.0,1.2826695186986046,0.8030721736255573,1.2316177831155046,0.7711089690242083,0.0,0.0025,best_fixed_k_tsk,6.0,validation_rmse
