timestamp,aep,comed,dayton,pjme
2013-08-09,16249.5833333333,12805.1666666667,2200.1666666667,39208.4583333333
2013-08-10,14965.2500000000,12072.0416666667,2033.7916666667,34241.2500000000
2013-08-11,14487.4166666667,11030.2916666667,1987.0000000000,31840.0000000000
2013-08-12,16550.0416666667,13490.0000000000,2299.1666666667,37042.5000000000
2013-08-13,15692.4166666667,11803.4166666667,2154.2500000000,36597.1666666667
2013-08-14,13961.7916666667,11099.5416666667,1827.7500000000,31161.8333333333
2013-08-15,13947.2500000000,11121.7083333333,1831.7500000000,30004.7916666667
2013-08-16,14088.6250000000,11686.7916666667,1861.2083333333,30324.1250000000
2013-08-17,13055.2916666667,11047.2083333333,1711.4166666667,28471.4166666667
2013-08-18,12713.4583333333,10883.1250000000,1734.7083333333,27411.6250000000
2013-08-19,15398.4583333333,13133.8333333333,2159.7500000000,31195.5833333333
2013-08-20,16191.7916666667,14429.3333333333,2239.8333333333,35586.3333333333
2013-08-21,16223.9583333333,15424.4583333333,2285.6666666667,38024.1250000000
2013-08-22,16220.5416666667,13680.9166666667,2208.0000000000,37971.9166666667
2013-08-23,16025.3750000000,12917.1250000000,2212.2083333333,33988.7916666667
2013-08-24,14241.4166666667,12171.1250000000,1893.1666666667,29308.2916666667
2013-08-25,14004.1250000000,12981.7500000000,1911.1666666667,28561.5416666667
2013-08-26,16375.3333333333,15712.7500000000,2351.2500000000,33959.0833333333
2013-08-27,17145.6250000000,17317.8333333333,2507.7083333333,38810.2083333333
2013-08-28,17702.9166666667,16064.6666666667,2660.9583333333,36737.8750000000
2013-08-29,17393.7083333333,15333.4583333333,2421.1666666667,36184.4583333333
2013-08-30,17163.2083333333,15810.2500000000,2402.5000000000,36459.4166666667
2013-08-31,15342.4583333333,12194.0833333333,2099.0416666667,35722.8750000000
2013-09-01,14419.4166666667,12114.9166666667,1929.2083333333,35861.1250000000
2013-09-02,14689.2083333333,11158.5416666667,1930.5416666667,35770.8750000000
2013-09-03,14842.1666666667,11510.0416666667,1933.0000000000,36574.0000000000
2013-09-04,14653.0833333333,12241.7916666667,2016.5416666667,33145.1666666667
2013-09-05,15040.7916666667,12250.4583333333,2078.0833333333,32362.9583333333
2013-09-06,14337.6250000000,12504.3333333333,1913.0000000000,28926.7916666667
2013-09-07,13628.3750000000,12773.3750000000,1785.5416666667,26683.9583333333
2013-09-08,13992.7500000000,11897.3750000000,1956.5833333333,29160.6250000000
2013-09-09,16493.3333333333,15529.0000000000,2379.9166666667,30079.8333333333
2013-09-10,18363.7916666667,17459.7500000000,2696.3333333333,37143.1666666667
2013-09-11,17667.0833333333,16143.8333333333,2629.8333333333,42394.7083333333
2013-09-12,16303.7916666667,13791.7500000000,2263.9583333333,39567.3750000000
2013-09-13,13817.9166666667,10810.5833333333,1759.6250000000,32214.3750000000
2013-09-14,11939.2500000000,9475.4583333333,1506.1666666667,25118.9583333333
2013-09-15,11734.0000000000,9006.2916666667,1467.8750000000,24502.7083333333
2013-09-16,13672.7083333333,10243.0833333333,1805.3333333333,28362.5833333333
2013-09-17,13741.8750000000,10467.7916666667,1815.9583333333,27231.3750000000
2013-09-18,13897.5833333333,11332.3750000000,1920.7083333333,27461.2500000000
2013-09-19,14472.7083333333,12967.7916666667,2030.1250000000,28212.0416666667
2013-09-20,15171.5000000000,12277.7916666667,2157.5000000000,28841.3333333333
2013-09-21,13004.5000000000,9583.9583333333,1708.7083333333,26666.0000000000
2013-09-22,11643.5833333333,8822.3750000000,1471.3333333333,25253.0416666667
2013-09-23,13398.7083333333,10253.4583333333,1764.7083333333,26919.3750000000
2013-09-24,13606.9166666667,10525.4583333333,1806.3333333333,27336.6666666667
2013-09-25,13576.8333333333,10657.1250000000,1807.8333333333,27559.5000000000
2013-09-26,13904.2500000000,10871.8333333333,1855.2916666667,27844.5833333333
2013-09-27,13620.3750000000,11047.3750000000,1828.5833333333,27507.8333333333
2013-09-28,12335.7083333333,10343.8333333333,1640.2916666667,24864.9166666667
2013-09-29,11799.0000000000,9379.3750000000,1489.1250000000,24260.2083333333
2013-09-30,13653.7083333333,10586.2083333333,1823.5416666667,27552.7083333333
2013-10-01,13807.0833333333,11378.9166666667,1882.5416666667,28911.6666666667
2013-10-02,14346.6666666667,11665.1666666667,1975.1666666667,30559.2916666667
2013-10-03,14513.5416666667,11834.4583333333,2018.2916666667,30800.0000000000
2013-10-04,14692.5833333333,11895.2500000000,2032.1666666667,32100.1250000000
2013-10-05,13427.6250000000,11141.3750000000,1779.6666666667,30431.3750000000
2013-10-06,12912.5416666667,9244.8750000000,1601.9583333333,29554.5000000000
2013-10-07,13250.3750000000,10237.3333333333,1749.7916666667,30984.4583333333
2013-10-08,13244.7500000000,10688.8750000000,1795.0833333333,27265.9583333333
2013-10-09,13250.7916666667,10667.0416666667,1824.2083333333,27210.2916666667
2013-10-10,13338.1666666667,10711.5000000000,1815.8750000000,27746.2500000000
2013-10-11,13142.3750000000,10723.8333333333,1797.5000000000,27755.0416666667
2013-10-12,11952.4583333333,9658.7916666667,1617.5000000000,24868.0416666667
2013-10-13,11592.8750000000,8668.2083333333,1498.5833333333,24020.2500000000
2013-10-14,13237.9166666667,10066.7916666667,1777.8750000000,26795.9583333333
2013-10-15,13519.9166666667,10589.8750000000,1840.3750000000,27338.7083333333
2013-10-16,13494.7500000000,10433.1250000000,1836.9583333333,27700.7500000000
2013-10-17,13489.6250000000,10468.0416666667,1822.2500000000,28519.0833333333
2013-10-18,13228.0000000000,10569.9166666667,1806.9583333333,26976.8750000000
2013-10-19,12465.6666666667,9510.6250000000,1628.6666666667,24708.2916666667
2013-10-20,12185.6250000000,9031.0833333333,1566.4166666667,23930.9166666667
2013-10-21,13930.4166666667,10369.8750000000,1842.7083333333,27375.0000000000
2013-10-22,14103.9166666667,11015.2083333333,1866.0833333333,27460.0416666667
2013-10-23,14721.2083333333,11027.8333333333,1961.7916666667,28211.3333333333
2013-10-24,15366.6666666667,11035.7916666667,2012.1250000000,29038.5000000000
2013-10-25,15214.7083333333,10941.0416666667,1985.0416666667,29170.8333333333
2013-10-26,14270.9583333333,9767.6666666667,1824.2500000000,26859.9166666667
2013-10-27,12766.8333333333,9236.2916666667,1648.5833333333,25419.0833333333
2013-10-28,14369.3750000000,10634.2500000000,1959.5000000000,28772.3750000000
2013-10-29,14184.2500000000,10746.2916666667,1980.8333333333,28558.4583333333
2013-10-30,13905.4583333333,10687.4583333333,1933.5416666667,28708.5416666667
2013-10-31,13596.0833333333,10765.8333333333,1882.5833333333,28184.6250000000
2013-11-01,13111.9583333333,10662.7083333333,1805.9166666667,27676.4166666667
2013-11-02,12481.1250000000,9774.5000000000,1663.9583333333,24717.9166666667
2013-11-03,13601.9565217391,9383.4347826087,1615.8260869565,25503.8260869565
2013-11-04,15068.8333333333,10667.2500000000,1939.7916666667,30416.4583333333
2013-11-05,14571.9583333333,10742.4583333333,1903.3750000000,29946.4583333333
2013-11-06,14041.6250000000,10916.9166666667,1909.5416666667,28483.9583333333
2013-11-07,14423.1666666667,11196.2083333333,1932.8750000000,28411.6666666667
2013-11-08,15251.2916666667,11110.8750000000,1970.7916666667,29611.7916666667
2013-11-09,14001.3333333333,9766.2916666667,1736.7083333333,27921.8333333333
2013-11-10,13150.0833333333,9292.5833333333,1669.1666666667,26606.4166666667
2013-11-11,15289.5416666667,11056.9583333333,2052.2916666667,29328.9583333333
2013-11-12,16333.3333333333,11739.3750000000,2179.5833333333,31518.2083333333
2013-11-13,16973.1250000000,11909.7083333333,2214.1666666667,33091.6666666667
2013-11-14,16398.5833333333,11516.9166666667,2123.2500000000,31959.4583333333
2013-11-15,15377.7916666667,11097.3333333333,2027.4583333333,30607.4166666667
2013-11-16,13124.7916666667,10150.9583333333,1756.5000000000,26914.6250000000
2013-11-17,12358.5833333333,9273.2083333333,1578.6666666667,25658.4583333333
2013-11-18,14012.5416666667,10941.9166666667,1930.5416666667,27753.5833333333
2013-11-19,15512.2083333333,11356.9583333333,2093.6250000000,29960.3333333333
2013-11-20,15694.7916666667,11377.1250000000,2113.6666666667,31840.9583333333
2013-11-21,15188.2500000000,11075.5833333333,2023.7083333333,31990.1250000000
2013-11-22,14272.5416666667,11233.3750000000,1960.0416666667,29530.8750000000
2013-11-23,14489.4583333333,11129.2500000000,1972.7083333333,28206.6250000000
2013-11-24,16314.3750000000,11060.8750000000,2069.0000000000,32953.9583333333
2013-11-25,17611.2916666667,12311.6666666667,2337.2916666667,35772.9583333333
2013-11-26,16794.5833333333,12123.4583333333,2235.1666666667,34465.5416666667
2013-11-27,17216.0416666667,12260.1666666667,2269.2083333333,32717.1666666667
2013-11-28,15470.2083333333,10326.5000000000,1898.5833333333,30853.5416666667
2013-11-29,15099.7500000000,10630.2916666667,1863.2916666667,31312.4166666667
2013-11-30,14991.2500000000,10168.2083333333,1810.7916666667,31877.4583333333
2013-12-01,14668.1250000000,9916.5833333333,1746.9166666667,30164.5416666667
2013-12-02,15694.3750000000,11464.1666666667,2039.2916666667,31624.4583333333
2013-12-03,15486.7083333333,11499.8333333333,2037.9583333333,31288.3750000000
2013-12-04,14622.8333333333,11190.7916666667,1954.7916666667,31475.0000000000
2013-12-05,14545.0416666667,11906.0416666667,1961.9583333333,30035.2500000000
2013-12-06,15890.1666666667,12610.2500000000,2228.5416666667,30049.0000000000
2013-12-07,15812.9583333333,12086.8750000000,2078.3333333333,30484.5833333333
2013-12-08,16388.9583333333,11681.8333333333,2105.7083333333,33637.8333333333
2013-12-09,17013.2083333333,12857.9166666667,2295.9166666667,35223.0833333333
2013-12-10,17774.4583333333,13590.9166666667,2376.0416666667,35818.5833333333
2013-12-11,18257.0833333333,13325.3333333333,2425.4166666667,36550.3333333333
