process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k
mackey_glass,3000,dense_tsk|p=3|r=0.5|a=0.0001|k=7,dense_tsk,3,0.5,0.0001,7,28,0.057131699652863334,0.04579745927728177,0.014283277703457215,0.01144964762023152,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.03457786343836111,6.216151063717299,11.854851552273905,1.6094379124341003,0.6931471805599453,20.373587708985248,0.5,0.14468165816074352,0.14468165816074352,0.5,0.13901299585797328,0.13901299585797328,8.0,0.1,0.005666236442864868,60.679299325716585,11.854851552273905,1.6094379124341003,0.6931471805599453,74.83673597098453,1.0,0.19985409068905546,0.19985409068905546,1.0,0.19701975953767037,0.19701975953767037,7,52,320,2.2958333333333334,3,0.9197999758094534,,
mackey_glass,3000,dense_tsk|p=3|r=0.5|a=0.001|k=7,dense_tsk,3,0.5,0.001,7,28,0.05711512607847166,0.04578278420756936,0.014279134207516897,0.011445978762184346,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.03249704467987456,6.103541572973893,11.854851552273905,1.6094379124341003,0.6931471805599453,20.260978218241842,0.5,0.14241315691768464,0.14241315691768464,0.5,0.13674449461491436,0.13674449461491436,8.0,0.3,0.0467256790170292,31.209225027474442,11.854851552273905,1.6094379124341003,0.6931471805599453,45.366661672742396,0.5,0.1984845970123402,0.1984845970123402,0.5,0.19281593470956992,0.19281593470956992,7,52,320,2.2958333333333334,3,0.9197999758094534,,
mackey_glass,3000,dense_tsk|p=3|r=0.5|a=0.01|k=7,dense_tsk,3,0.5,0.01,7,28,0.05702335248774502,0.045702823990611326,0.014256190243130107,0.011425988214187706,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.021208282298394145,5.669538365731534,11.854851552273905,1.6094379124341003,0.6931471805599453,19.826975010999483,0.5,0.13040105585746695,0.13040105585746695,0.5,0.12473239355469667,0.12473239355469667,8.0,0.3,0.030469809466785763,32.73230095339227,11.854851552273905,1.6094379124341003,0.6931471805599453,46.88973759866022,0.5,0.18476718733862646,0.18476718733862646,0.5,0.17909852503585622,0.17909852503585622,7,52,320,2.2958333333333334,3,0.9197999758094534,,
mackey_glass,3000,dense_tsk|p=3|r=0.5|a=0.1|k=7,dense_tsk,3,0.5,0.1,7,28,0.05824716909873655,0.047042070934579315,0.014562151952988319,0.011760808220076371,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.006705544274353782,5.607226566505541,11.854851552273905,1.6094379124341003,0.6931471805599453,19.76466321177349,0.5,0.1157944648347166,0.1157944648347166,0.5,0.11012580253194634,0.11012580253194634,8.0,0.3,0.009581659364041742,41.406455610827706,11.854851552273905,1.6094379124341003,0.6931471805599453,55.563892256095656,0.5,0.1783359616649415,0.1783359616649415,0.5,0.17266729936217123,0.17266729936217123,7,52,320,2.2958333333333334,3,0.9197999758094534,,
mackey_glass,3000,dense_tsk|p=3|r=0.5|a=1|k=7,dense_tsk,3,0.5,1.0,7,28,0.07765900976755553,0.06360965347753134,0.019415231988987394,0.015902806161215404,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.003741362047246392,7.031501272469815,11.854851552273905,1.6094379124341003,0.6931471805599453,21.188937917737764,0.5,0.11520407378421632,0.11520407378421632,0.5,0.10953541148144608,0.10953541148144608,8.0,0.3,0.00525284300477239,39.04923542312538,11.854851552273905,1.6094379124341003,0.6931471805599453,53.20667206839333,0.5,0.17007844499283492,0.17007844499283492,0.5,0.16440978269006468,0.16440978269006468,7,52,320,2.2958333333333334,3,0.9197999758094534,,
mackey_glass,3000,dense_tsk|p=3|r=0.75|a=0.0001|k=5,dense_tsk,3,0.75,0.0001,5,20,0.056997784474844534,0.04555373569194973,0.014249798082021613,0.011388715218896854,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.021845093750882165,4.067721129005364,10.468557191154014,1.6094379124341003,0.6931471805599453,16.838863413153422,0.5,0.1260576813135449,0.1260576813135449,0.5,0.12038901901077462,0.12038901901077462,8.0,0.3,0.031386087751910166,25.026958463767997,10.468557191154014,1.6094379124341003,0.6931471805599453,37.79810074791605,0.5,0.17053073753917725,0.17053073753917725,0.5,0.164862075236407,0.164862075236407,5,121,354,2.0816666666666666,3,0.9509540974005557,,
mackey_glass,3000,dense_tsk|p=3|r=0.75|a=0.001|k=5,dense_tsk,3,0.75,0.001,5,20,0.056972701140333655,0.045520613738309554,0.014243527093503426,0.011380434525957588,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.02112754761093906,4.1072597009110146,10.468557191154014,1.6094379124341003,0.6931471805599453,16.878401985059075,0.5,0.12540603279344453,0.12540603279344453,0.5,0.11973737049067426,0.11973737049067426,8.0,0.3,0.030352836038465357,25.1437309094185,10.468557191154014,1.6094379124341003,0.6931471805599453,37.914873193566564,0.5,0.16969210656848333,0.16969210656848333,0.5,0.16402344426571303,0.16402344426571303,5,121,354,2.0816666666666666,3,0.9509540974005557,,
mackey_glass,3000,dense_tsk|p=3|r=0.75|a=0.01|k=5,dense_tsk,3,0.75,0.01,5,20,0.056787411201261066,0.04528854912017048,0.014197203464563431,0.011322416938415696,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.016079547590949286,4.455028167891744,10.468557191154014,1.6094379124341003,0.6931471805599453,17.226170452039803,0.5,0.12093764688508929,0.12093764688508929,0.5,0.11526898458231905,0.11526898458231905,8.0,0.3,0.02308375406113338,26.24109042165666,10.468557191154014,1.6094379124341003,0.6931471805599453,39.01223270580472,0.5,0.16425195711154827,0.16425195711154827,0.5,0.158583294808778,0.158583294808778,5,121,354,2.0816666666666666,3,0.9509540974005557,,
mackey_glass,3000,dense_tsk|p=3|r=0.75|a=0.1|k=5,dense_tsk,3,0.75,0.1,5,20,0.05713842401191479,0.045592261083015645,0.014284958834743232,0.011398346804558968,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.00573012284898696,4.8187458366809,10.468557191154014,1.6094379124341003,0.6931471805599453,17.58988812082896,0.5,0.11119441825777557,0.11119441825777557,0.5,0.1055257559550053,0.1055257559550053,8.0,0.3,0.008177814680744104,33.71352410940248,10.468557191154014,1.6094379124341003,0.6931471805599453,46.48466639355054,0.5,0.16180007387740203,0.16180007387740203,0.5,0.15613141157463173,0.15613141157463173,5,121,354,2.0816666666666666,3,0.9509540974005557,,
mackey_glass,3000,dense_tsk|p=3|r=0.75|a=1|k=5,dense_tsk,3,0.75,1.0,5,20,0.07089954114390176,0.05814872588154396,0.01772532309311904,0.014537540540799867,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.0026503498916397488,5.231846606075871,10.468557191154014,1.6094379124341003,0.6931471805599453,18.002988890223932,0.5,0.10880314658275331,0.10880314658275331,0.5,0.10313448427998304,0.10313448427998304,8.0,0.3,0.0037013049641189707,36.955459177353006,10.468557191154014,1.6094379124341003,0.6931471805599453,49.72660146150106,0.5,0.16272678927402773,0.16272678927402773,0.5,0.15705812697125748,0.15705812697125748,5,121,354,2.0816666666666666,3,0.9509540974005557,,
mackey_glass,3000,dense_tsk|p=3|r=1|a=0.0001|k=4,dense_tsk,3,1.0,0.0001,4,16,0.05726706374478015,0.045821238621197816,0.014317119562314415,0.01145559260304881,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.01867360271844971,4.402941403087053,9.775410010594069,1.6094379124341003,0.6931471805599453,16.480936506675167,0.5,0.122289645436982,0.122289645436982,0.5,0.11662098313421174,0.11662098313421174,8.0,0.3,0.026818852867513166,21.97023962096582,9.775410010594069,1.6094379124341003,0.6931471805599453,34.048234724553936,0.5,0.1597137259491767,0.1597137259491767,0.5,0.15404506364640647,0.15404506364640647,4,120,478,1.9483333333333333,3,0.9277135746856937,,
mackey_glass,3000,dense_tsk|p=3|r=1|a=0.001|k=4,dense_tsk,3,1.0,0.001,4,16,0.05725099555968468,0.045811597239412555,0.014313102416818945,0.011453182198066625,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.018067605104104024,4.408148141836432,9.775410010594069,1.6094379124341003,0.6931471805599453,16.486143245424547,0.5,0.12169232572055193,0.12169232572055193,0.5,0.11602366341778167,0.11602366341778167,8.0,0.3,0.0259462259415471,22.06587921076703,9.775410010594069,1.6094379124341003,0.6931471805599453,34.143874314355145,0.5,0.15900049833954602,0.15900049833954602,0.5,0.15333183603677575,0.15333183603677575,4,120,478,1.9483333333333333,3,0.9277135746856937,,
mackey_glass,3000,dense_tsk|p=3|r=1|a=0.01|k=4,dense_tsk,3,1.0,0.01,4,16,0.05711989488679936,0.04572844323020508,0.01428032643904638,0.011432393182285843,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.013844044732513744,4.51063515493809,9.775410010594069,1.6094379124341003,0.6931471805599453,16.5886302585262,0.5,0.11763957703746442,0.11763957703746442,0.5,0.11197091473469416,0.11197091473469416,8.0,0.3,0.019864341930672293,22.9753223527535,9.775410010594069,1.6094379124341003,0.6931471805599453,35.05331745634162,0.5,0.15443435289864865,0.15443435289864865,0.5,0.1487656905958784,0.1487656905958784,4,120,478,1.9483333333333333,3,0.9277135746856937,,
mackey_glass,3000,dense_tsk|p=3|r=1|a=0.1|k=4,dense_tsk,3,1.0,0.1,4,16,0.05714555556171201,0.04585674507313693,0.014286741766230106,0.011464469435287169,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.005103017188742352,4.997074524844578,9.775410010594069,1.6094379124341003,0.6931471805599453,17.075069628432693,0.5,0.10970928177687052,0.10970928177687052,0.5,0.10404061947410026,0.10404061947410026,8.0,0.3,0.007275536416546976,29.637526733274917,9.775410010594069,1.6094379124341003,0.6931471805599453,41.71552183686303,0.5,0.15294922135205902,0.15294922135205902,0.5,0.14728055904928877,0.14728055904928877,4,120,478,1.9483333333333333,3,0.9277135746856937,,
mackey_glass,3000,dense_tsk|p=3|r=1|a=1|k=4,dense_tsk,3,1.0,1.0,4,16,0.06721094737900435,0.05487415965685552,0.01680315187469932,0.013718878764066914,2.240375350183888,0.0,1200,False,False,4.0,1.0,0.007512588244736215,1.298143512309223,9.775410010594069,1.6094379124341003,0.6931471805599453,13.376138615897336,0.5,0.10595396781197211,0.10595396781197211,0.25,0.09930802277366749,0.09930802277366749,8.0,0.3,0.0028542956009689193,37.06321679391422,9.775410010594069,1.6094379124341003,0.6931471805599453,49.14121189750234,0.5,0.1609041306375465,0.1609041306375465,0.5,0.15523546833477622,0.15523546833477622,4,120,478,1.9483333333333333,3,0.9277135746856937,,
