process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k,selection_strategy,test_opened_after_selection,test_rmse_scaled,test_mae_scaled,test_rmse_original,test_mae_original,test_target_clipping_rate,test_forecast_clipping_rate
mackey_glass,3003,ridge|p=20|r=none|a=0.1|k=1,ridge,20,,0.1,1,21,0.05850061625285114,0.04706058038016394,0.013481771954435706,0.01084535605550719,2.3458215088309955,0.0033333333333333335,1200,False,False,1.0,1.0,0.006364530021323885,9.047480456837159,4.605170185988091,1.6094379124341003,0.6931471805599453,15.955235735819295,0.5,0.1091044047884297,0.1091044047884297,0.5,0.10343574248565945,0.10343574248565945,8.0,0.3,0.035821204420450385,25.472265518598114,4.605170185988091,1.6094379124341003,0.6931471805599453,32.38002079758025,0.5,0.1659357209571578,0.1659357209571578,0.5,0.16026705865438756,0.16026705865438756,1,380,380,1.0,1,0.0,,,validation_rmse,True,0.0678348368933809,0.052910935754777524,0.015632891756389516,0.012193600947014696,0.01,0.015
mackey_glass,3003,ridge|p=3|r=none|a=0.0001|k=1,ridge,3,,0.0001,1,4,0.0622340052925241,0.05109276555494044,0.01434215091920614,0.011774594147110093,2.3458215088309955,0.0033333333333333335,1200,False,False,1.0,1.0,0.0008747065900410723,0.13762571103175888,4.605170185988091,1.6094379124341003,0.6931471805599453,7.0453809900138955,0.25,0.08290494030490139,0.08290494030490139,0.25,0.07156761569936088,0.07156761569936088,8.0,0.3,0.004125587745608247,12.789018496839416,4.605170185988091,1.6094379124341003,0.6931471805599453,19.696773775821555,0.5,0.11310135924605116,0.11310135924605116,0.5,0.1074326969432809,0.1074326969432809,1,397,397,1.0,1,0.0,,,certificate,True,0.07083426691393434,0.056198730340884726,0.01632412603938596,0.012951290347265507,0.01,0.015
mackey_glass,3003,fixed_k_dense_tsk|p=20|r=none|a=0.1|k=6,fixed_k_dense_tsk,20,,0.1,6,126,0.045857830955933127,0.036304835077119055,0.010568176181269226,0.008366638485270021,2.3458215088309955,0.0033333333333333335,1200,False,False,2.0,1.0,0.03481883939069968,28.214923465647516,8.763809098915589,1.6094379124341003,0.6931471805599453,39.28131765755715,0.5,0.17643551736070195,0.17643551736070195,0.5,0.17076685505793168,0.17076685505793168,4.0,0.3,0.012600036405755754,129.31455610170454,8.763809098915589,1.6094379124341003,0.6931471805599453,140.38095029361418,1.0,0.26140806925413773,0.26140806925413773,1.0,0.2585737381027526,0.2585737381027526,6,135,276,1.3208333333333333,4,0.985239268522805,0.8472058754532327,6.0,validation_rmse,True,0.054120774110416936,0.04315713544026245,0.012472414502447373,0.009945786822099617,0.01,0.015
mackey_glass,3003,fixed_k_dense_tsk|p=3|r=none|a=1|k=2,fixed_k_dense_tsk,3,,1.0,2,8,0.06526188148120712,0.05279177311407076,0.015039940769925892,0.012166139295319383,2.3458215088309955,0.0033333333333333335,1200,False,False,4.0,1.0,0.004342221685309697,1.1498529386084015,5.991220376675807,1.6094379124341003,0.6931471805599453,9.443658408278253,0.25,0.09436671346105122,0.09436671346105122,0.25,0.0830293888555107,0.0830293888555107,8.0,0.3,0.001699258383668497,36.42777638408524,5.991220376675807,1.6094379124341003,0.6931471805599453,44.7215818537551,0.5,0.152383043347334,0.152383043347334,0.5,0.14671438104456375,0.14671438104456375,2,406,794,1.4566666666666668,2,0.9245705852393643,1.1873039034963422,2.0,certificate,True,0.07399155979369827,0.058824692492295515,0.017051740641159774,0.013556457013088009,0.01,0.0125
mackey_glass,3003,dense_tsk|p=20|r=1|a=0.01|k=7,dense_tsk,20,1.0,0.01,7,147,0.04644292804354539,0.03695705387421715,0.010703014854973087,0.00851694570680197,2.3458215088309955,0.0033333333333333335,1200,False,False,2.0,1.0,0.08650600874224268,38.97480014155272,11.854851552273905,1.6094379124341003,0.6931471805599453,53.13223678682067,0.5,0.2512075519276841,0.2512075519276841,0.5,0.24553888962491388,0.24553888962491388,4.0,0.3,0.031200488843992437,138.28152948669134,11.854851552273905,1.6094379124341003,0.6931471805599453,152.4389661319593,1.0,0.2900568682243287,0.2900568682243287,1.0,0.28722253707294354,0.28722253707294354,7,134,218,1.3533333333333333,4,0.9933041709870462,,,validation_rmse,True,0.05472541023011064,0.044330465132202915,0.012611756047943111,0.01021618676567865,0.01,0.015
mackey_glass,3003,dense_tsk|p=3|r=2.5|a=0.0001|k=1,dense_tsk,3,2.5,0.0001,1,4,0.062234006617975235,0.0510927682628095,0.014342151224663263,0.011774594771152632,2.3458215088309955,0.0033333333333333335,1200,False,False,1.0,1.0,0.0008747164211164499,0.13681980545841796,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.135373367366695,0.25,0.09320492472715278,0.09320492472715278,0.25,0.08186760012161226,0.08186760012161226,8.0,0.3,0.004125644362645375,12.881718688499692,7.6959684689142325,1.6094379124341003,0.6931471805599453,22.88027225040797,0.5,0.11840724665406566,0.11840724665406566,0.5,0.11273858435129538,0.11273858435129538,1,1200,1200,1.0,1,0.0,,,certificate,True,0.0708342681425959,0.056198730812188895,0.01632412632253742,0.01295129045588001,0.01,0.015
mackey_glass,3003,sparse_tsk|p=20|r=1|a=0.01|k=7,sparse_tsk,20,1.0,0.01,7,147,0.04644292802243322,0.03695705384968254,0.010703014850107677,0.008516945701147844,2.3458215088309955,0.0033333333333333335,1200,False,False,2.0,1.0,0.08650600874521847,38.97480011414536,11.854851552273905,1.6094379124341003,0.6931471805599453,53.13223675941331,0.5,0.251207551884981,0.251207551884981,0.5,0.2455388895822107,0.2455388895822107,4.0,0.3,0.03120048884504358,138.2815294585237,11.854851552273905,1.6094379124341003,0.6931471805599453,152.43896610379164,1.0,0.2900568682019068,0.2900568682019068,1.0,0.28722253705052164,0.28722253705052164,7,134,218,1.3516666666666666,3,0.9933041709772931,,,validation_rmse,True,0.054725410224657656,0.044330465118411586,0.012611756046686443,0.010216186762500367,0.01,0.015
mackey_glass,3003,sparse_tsk|p=3|r=2.5|a=0.0001|k=1,sparse_tsk,3,2.5,0.0001,1,4,0.062234006617975235,0.0510927682628095,0.014342151224663263,0.011774594771152632,2.3458215088309955,0.0033333333333333335,1200,False,False,1.0,1.0,0.0008747164211164499,0.13681980545841796,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.135373367366695,0.25,0.09320492472715278,0.09320492472715278,0.25,0.08186760012161226,0.08186760012161226,8.0,0.3,0.004125644362645375,12.881718688499692,7.6959684689142325,1.6094379124341003,0.6931471805599453,22.88027225040797,0.5,0.11840724665406566,0.11840724665406566,0.5,0.11273858435129538,0.11273858435129538,1,1200,1200,1.0,1,0.0,,,certificate,True,0.0708342681425959,0.056198730812188895,0.01632412632253742,0.01295129045588001,0.01,0.015
