process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k
structural_break,3003,dense_tsk|p=3|r=1|a=0.0001|k=12,dense_tsk,3,1.0,0.0001,12,48,1.4714901610306752,1.1868042965041847,0.5864592835521191,0.472998335888915,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.06435016316968896,46.49744804189683,15.32058745507363,1.6094379124341003,0.6931471805599453,64.1206205899645,0.5,0.24736567936037013,0.24736567936037013,0.5,0.24169701705759988,0.24169701705759988,2.0,0.3,0.06435016316968896,46.055485227387074,15.32058745507363,1.6094379124341003,0.6931471805599453,63.67865777545475,0.5,0.24662907466952053,0.24662907466952053,0.5,0.24096041236675028,0.24096041236675028,12,25,458,5.12,10,0.8456766560448126,,
structural_break,3003,dense_tsk|p=3|r=1|a=0.001|k=12,dense_tsk,3,1.0,0.001,12,48,1.4714913881735467,1.186807715191665,0.5864597726273085,0.4729996983995613,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.06425630502525746,46.48091500202061,15.32058745507363,1.6094379124341003,0.6931471805599453,64.10408755008828,0.5,0.24724426614947825,0.24724426614947825,0.5,0.24157560384670804,0.24157560384670804,2.0,0.3,0.06425630502525746,46.062048786380885,15.32058745507363,1.6094379124341003,0.6931471805599453,63.685221334448556,0.5,0.2465461557900787,0.2465461557900787,0.5,0.24087749348730847,0.24087749348730847,12,25,458,5.12,10,0.8456766560448126,,
structural_break,3003,dense_tsk|p=3|r=1|a=0.01|k=12,dense_tsk,3,1.0,0.01,12,48,1.4715041654856789,1.186841130112569,0.5864648649979659,0.47301301584543504,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.06336431504165768,46.32539096072734,15.32058745507363,1.6094379124341003,0.6931471805599453,63.94856350879502,0.5,0.24609306943038972,0.24609306943038972,0.5,0.24042440712761948,0.24042440712761948,2.0,0.3,0.06336431504165768,46.12512056458231,15.32058745507363,1.6094379124341003,0.6931471805599453,63.74829311264999,0.5,0.24575928543681466,0.24575928543681466,0.5,0.24009062313404442,0.24009062313404442,12,25,458,5.12,10,0.8456766560448126,,
structural_break,3003,dense_tsk|p=3|r=1|a=0.1|k=12,dense_tsk,3,1.0,0.1,12,48,1.4716619145785619,1.1871180615697976,0.5865277355644456,0.47312338629051204,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.0573744706699847,45.33689711591065,15.32058745507363,1.6094379124341003,0.6931471805599453,62.96006966397833,0.5,0.2384557353173556,0.2384557353173556,0.5,0.23278707301458534,0.23278707301458534,2.0,0.3,0.0573744706699847,46.59704057065497,15.32058745507363,1.6094379124341003,0.6931471805599453,64.22021311872264,0.5,0.2405559744085961,0.2405559744085961,0.5,0.23488731210582586,0.23488731210582586,12,25,458,5.12,10,0.8456766560448126,,
structural_break,3003,dense_tsk|p=3|r=1|a=1|k=12,dense_tsk,3,1.0,1.0,12,48,1.473258510558458,1.188531521535903,0.5871640555068339,0.47368671776292304,2.7683887436412125,0.26,1200,False,False,1.0,1.0,0.06880188726421949,28.31583838080578,15.32058745507363,1.6094379124341003,0.6931471805599453,45.93901092887346,0.5,0.2215147206864156,0.2215147206864156,0.5,0.21584605838364532,0.21584605838364532,2.0,0.3,0.045018465075655975,48.39545817409773,15.32058745507363,1.6094379124341003,0.6931471805599453,66.01863072216541,0.5,0.231197331486672,0.231197331486672,0.5,0.22552866918390174,0.22552866918390174,12,25,458,5.12,10,0.8456766560448126,,
structural_break,3003,dense_tsk|p=3|r=1.25|a=0.0001|k=8,dense_tsk,3,1.25,0.0001,8,32,1.475165425799272,1.1900947797776917,0.5879240525326646,0.4743097510204776,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.05693516743302529,36.56352559002094,12.54799873283385,1.6094379124341003,0.6931471805599453,51.414109415848834,0.5,0.21877316500018035,0.21877316500018035,0.5,0.2131045026974101,0.2131045026974101,2.0,0.3,0.05693516743302529,35.958795093388815,12.54799873283385,1.6094379124341003,0.6931471805599453,50.80937891921671,0.5,0.21776528083912683,0.21776528083912683,0.5,0.21209661853635656,0.21209661853635656,8,44,465,3.9316666666666666,8,0.8681499403457832,,
structural_break,3003,dense_tsk|p=3|r=1.25|a=0.001|k=8,dense_tsk,3,1.25,0.001,8,32,1.4751636072294732,1.1900940358481777,0.5879233277455274,0.47430945452894724,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.05688797551842038,36.55794325790045,12.54799873283385,1.6094379124341003,0.6931471805599453,51.408527083728345,0.5,0.21871666919870797,0.21871666919870797,0.5,0.2130480068959377,0.2130480068959377,2.0,0.3,0.05688797551842038,35.96352861301598,12.54799873283385,1.6094379124341003,0.6931471805599453,50.81411243884388,0.5,0.21772597812390052,0.21772597812390052,0.5,0.21205731582113024,0.21205731582113024,8,44,465,3.9316666666666666,8,0.8681499403457832,,
structural_break,3003,dense_tsk|p=3|r=1.25|a=0.01|k=8,dense_tsk,3,1.25,0.01,8,32,1.475145505440927,1.190086642309557,0.5879161133160851,0.4743065078498071,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.05643319374238248,36.50279858917989,12.54799873283385,1.6094379124341003,0.6931471805599453,51.353382415007786,0.5,0.21816997964146911,0.21816997964146911,0.5,0.21250131733869887,0.21250131733869887,2.0,0.3,0.05643319374238248,36.00967438526064,12.54799873283385,1.6094379124341003,0.6931471805599453,50.860258211088535,0.5,0.21734810596827037,0.21734810596827037,0.5,0.21167944366550012,0.21167944366550012,8,44,465,3.9316666666666666,8,0.8681499403457832,,
structural_break,3003,dense_tsk|p=3|r=1.25|a=0.1|k=8,dense_tsk,3,1.25,0.1,8,32,1.4749726930795979,1.1900171785440143,0.5878472393159062,0.47427882321334003,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.05306896674856061,36.00596752448881,12.54799873283385,1.6094379124341003,0.6931471805599453,50.85655135031671,0.5,0.21397770087316215,0.21397770087316215,0.5,0.20830903857039185,0.20830903857039185,2.0,0.3,0.05306896674856061,36.385072688376255,12.54799873283385,1.6094379124341003,0.6931471805599453,51.23565651420415,0.5,0.21460954281297454,0.21460954281297454,0.5,0.20894088051020426,0.20894088051020426,8,44,465,3.9316666666666666,8,0.8681499403457832,,
structural_break,3003,dense_tsk|p=3|r=1.25|a=1|k=8,dense_tsk,3,1.25,1.0,8,32,1.4738607286680627,1.1896587424762814,0.5874040682574823,0.47413596927856777,2.7683887436412125,0.26,1200,False,False,2.0,0.3,0.0440648005155706,33.064528727914464,12.54799873283385,1.6094379124341003,0.6931471805599453,47.91511255374236,0.5,0.20007113664588155,0.20007113664588155,0.5,0.19440247434311128,0.19440247434311128,2.0,0.3,0.0440648005155706,37.958894049285796,12.54799873283385,1.6094379124341003,0.6931471805599453,52.80947787511369,0.5,0.20822841218150043,0.20822841218150043,0.5,0.20255974987873016,0.20255974987873016,8,44,465,3.9316666666666666,8,0.8681499403457832,,
