process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k,selection_strategy,test_opened_after_selection,test_rmse_scaled,test_mae_scaled,test_rmse_original,test_mae_original,test_target_clipping_rate,test_forecast_clipping_rate
mackey_glass,3000,ridge|p=15|r=none|a=0.1|k=1,ridge,15,,0.1,1,16,0.05577378288457248,0.04529620915211861,0.013943790126201016,0.011324331993703694,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.017222021573684927,2.6938157845433217,4.605170185988091,1.6094379124341003,0.6931471805599453,9.601571063525459,0.25,0.1077728888669171,0.1077728888669171,0.25,0.0964355642613766,0.0964355642613766,8.0,0.3,0.02472996235158081,21.583499124096733,4.605170185988091,1.6094379124341003,0.6931471805599453,28.49125440307887,0.5,0.14836320156411925,0.14836320156411925,0.5,0.142694539261349,0.142694539261349,1,385,385,1.0,1,0.0,,,validation_rmse,True,0.06010928495413424,0.048470046200370695,0.015027692415468207,0.012117810854321372,0.0075,0.005
mackey_glass,3000,ridge|p=3|r=none|a=0.0001|k=1,ridge,3,,0.0001,1,4,0.05732885351538455,0.04590460805034768,0.014332567386519508,0.011476435475145413,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.002601701876324329,0.19060100933476323,4.605170185988091,1.6094379124341003,0.6931471805599453,7.0983562883169,0.25,0.08480851991886133,0.08480851991886133,0.25,0.07347119531332082,0.07347119531332082,8.0,0.3,0.003671791822247958,12.856937079259225,4.605170185988091,1.6094379124341003,0.6931471805599453,19.764692358241362,0.5,0.11276076096005723,0.11276076096005723,0.5,0.10709209865728697,0.10709209865728697,1,397,397,1.0,1,0.0,,,certificate,True,0.06233299848072602,0.05044590789031551,0.015583634528624869,0.012611788477822542,0.0075,0.005
mackey_glass,3000,fixed_k_dense_tsk|p=20|r=none|a=0.01|k=8,fixed_k_dense_tsk,20,,0.01,8,168,0.04625233388175651,0.03797659621109613,0.011563369080216776,0.009494383559582435,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.1064991741481585,43.44722077175031,10.15010346003548,1.6094379124341003,0.6931471805599453,55.899909324779834,0.5,0.27581350489686524,0.27581350489686524,0.5,0.270144842594095,0.270144842594095,4.0,0.3,0.03839198017574288,148.78195062250228,10.15010346003548,1.6094379124341003,0.6931471805599453,161.2346391755318,1.0,0.30457808709238954,0.30457808709238954,1.0,0.30174375594100444,0.30174375594100444,8,91,244,1.5391666666666666,4,0.9737800373694339,0.6455452084910277,8.0,validation_rmse,True,0.04714528173825997,0.03846534961777179,0.011786611558326854,0.009616574929320712,0.0075,0.01
mackey_glass,3000,fixed_k_dense_tsk|p=3|r=none|a=1|k=2,fixed_k_dense_tsk,3,,1.0,2,8,0.06071309320379604,0.049290712781769906,0.015178648206420692,0.012322982567315987,2.240375350183888,0.0,1200,False,False,4.0,1.0,0.0040546705715912585,0.818065683054622,5.991220376675807,1.6094379124341003,0.6931471805599453,9.111871152724474,0.25,0.09297320482882017,0.09297320482882017,0.25,0.08163588022327967,0.08163588022327967,8.0,0.3,0.0015841869210093762,34.2681861604006,5.991220376675807,1.6094379124341003,0.6931471805599453,42.56199163007045,0.5,0.14866865484520048,0.14866865484520048,0.5,0.1429999925424302,0.1429999925424302,2,326,874,1.5183333333333333,2,0.8455085092333154,1.2235242326742037,2.0,certificate,True,0.06604781321767987,0.05384920155826602,0.016512361151974117,0.013462632910267473,0.0075,0.0025
mackey_glass,3000,dense_tsk|p=20|r=1.25|a=0.01|k=5,dense_tsk,20,1.25,0.01,5,105,0.04589326050948617,0.03717531277132378,0.011473598519858573,0.00929405775168611,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.09529267788668819,28.22988426853698,10.468557191154014,1.6094379124341003,0.6931471805599453,41.00102655268504,0.5,0.23977553734857027,0.23977553734857027,0.5,0.2341068750458,0.2341068750458,4.0,0.3,0.03436468760818069,105.971846628893,10.468557191154014,1.6094379124341003,0.6931471805599453,118.74298891304106,1.0,0.2651410859727517,0.2651410859727517,1.0,0.2623067548213666,0.2623067548213666,5,127,337,1.4233333333333333,4,0.962766827629197,,,validation_rmse,True,0.04858214797246366,0.03920895482190332,0.012145836989576973,0.00980248082214171,0.0075,0.01
mackey_glass,3000,dense_tsk|p=3|r=2.5|a=0.0001|k=1,dense_tsk,3,2.5,0.0001,1,4,0.05732885181358965,0.04590460670768613,0.014332566961060274,0.011476435139471735,2.240375350183888,0.0,1200,False,False,1.0,1.0,0.0007776078570370902,0.7625418211513149,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.761095383059592,0.5,0.09486058203621009,0.09486058203621009,0.25,0.08385623160984255,0.08385623160984255,8.0,0.3,0.0036713479335705444,12.857203029734608,7.6959684689142325,1.6094379124341003,0.6931471805599453,22.855756591642887,0.5,0.1179120907937157,0.1179120907937157,0.5,0.11224342849094543,0.11224342849094543,1,1200,1200,1.0,1,0.0,,,certificate,True,0.06233299769383996,0.050445907364315,0.015583634331898494,0.012611788346319167,0.0075,0.005
mackey_glass,3000,sparse_tsk|p=20|r=1.25|a=0.01|k=5,sparse_tsk,20,1.25,0.01,5,105,0.04589324408453774,0.037175296352617744,0.011473594413520041,0.009294053646908216,2.240375350183888,0.0,1200,False,False,2.0,1.0,0.09526781493055488,28.261852991364343,10.468557191154014,1.6094379124341003,0.6931471805599453,41.032995275512405,0.5,0.2398039555971492,0.2398039555971492,0.5,0.23413529329437893,0.23413529329437893,4.0,0.3,0.0343557369502046,105.97905264324422,10.468557191154014,1.6094379124341003,0.6931471805599453,118.75019492739227,1.0,0.265138140326735,0.265138140326735,1.0,0.2623038091753499,0.2623038091753499,5,127,337,1.4158333333333333,3,0.9627668159646869,,,validation_rmse,True,0.04858214425381681,0.039208954742494966,0.012145836059892298,0.00980248080228913,0.0075,0.01
mackey_glass,3000,sparse_tsk|p=3|r=2.5|a=0.0001|k=1,sparse_tsk,3,2.5,0.0001,1,4,0.05732885181358965,0.04590460670768613,0.014332566961060274,0.011476435139471735,2.240375350183888,0.0,1200,False,False,1.0,1.0,0.0007776078570370902,0.7625418211513149,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.761095383059592,0.5,0.09486058203621009,0.09486058203621009,0.25,0.08385623160984255,0.08385623160984255,8.0,0.3,0.0036713479335705444,12.857203029734608,7.6959684689142325,1.6094379124341003,0.6931471805599453,22.855756591642887,0.5,0.1179120907937157,0.1179120907937157,0.5,0.11224342849094543,0.11224342849094543,1,1200,1200,1.0,1,0.0,,,certificate,True,0.06233299769383996,0.050445907364315,0.015583634331898494,0.012611788346319167,0.0075,0.005
