process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k,selection_strategy,test_opened_after_selection,test_rmse_scaled,test_mae_scaled,test_rmse_original,test_mae_original,test_target_clipping_rate,test_forecast_clipping_rate
setar,3001,ridge|p=3|r=none|a=0.0001|k=1,ridge,3,,0.0001,1,4,0.9397976683187179,0.7235917757617024,0.1995338962957641,0.15362996867570297,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.02025013505753157,0.2092964590520775,4.605170185988091,1.6094379124341003,0.6931471805599453,7.117051738034214,0.25,0.10251927126579295,0.10251927126579295,0.25,0.09118194666025242,0.09118194666025242,4.0,1.0,0.022773659676042626,0.9606105482836503,4.605170185988091,1.6094379124341003,0.6931471805599453,7.868365827265787,0.25,0.10754717618174259,0.10754717618174259,0.25,0.09620985157620207,0.09620985157620207,1,397,397,1.0,1,0.0,,,validation_rmse,True,1.033663991887354,0.8204316657354086,0.2194632001278492,0.1741906076458708,0.0,0.0
setar,3001,ridge|p=3|r=none|a=1|k=1,ridge,3,,1.0,1,4,0.939800294963381,0.7236029617587302,0.19953445397393407,0.15363234363964057,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.020247619341038248,0.2076338553782553,4.605170185988091,1.6094379124341003,0.6931471805599453,7.115389134360392,0.25,0.10251121353705356,0.10251121353705356,0.25,0.09117388893151304,0.09117388893151304,4.0,1.0,0.022763531036021602,0.9615347319739153,4.605170185988091,1.6094379124341003,0.6931471805599453,7.869290010956052,0.25,0.10754012815402245,0.10754012815402245,0.25,0.09620280354848193,0.09620280354848193,1,397,397,1.0,1,0.0,,,certificate,True,1.0336198471694293,0.8204047886489364,0.21945382750662942,0.17418490121568306,0.0,0.0
setar,3001,fixed_k_dense_tsk|p=3|r=none|a=1|k=6,fixed_k_dense_tsk,3,,1.0,6,24,0.8966300608806941,0.7103949544410699,0.19036873107324964,0.1508280749643304,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.03479477959090307,3.42816074577783,8.763809098915589,1.6094379124341003,0.6931471805599453,14.494554937687465,0.5,0.1351001863611225,0.1351001863611225,0.5,0.12943152405835226,0.12943152405835226,2.0,1.0,0.03479477959090307,6.017102392863618,8.763809098915589,1.6094379124341003,0.6931471805599453,17.08349658477325,0.5,0.1394150891062655,0.1394150891062655,0.5,0.13374642680349524,0.13374642680349524,6,150,312,5.571666666666666,6,0.9826540666806756,1.2976065527790073,6.0,validation_rmse,True,0.9756756437030849,0.7865717215869046,0.20715135743764304,0.1670016064256457,0.0,0.0
setar,3001,fixed_k_dense_tsk|p=3|r=none|a=1|k=2,fixed_k_dense_tsk,3,,1.0,2,8,0.9239378505959779,0.7173116582374878,0.1961666063657728,0.1522966004826922,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.024274401696888954,0.647135078087897,5.991220376675807,1.6094379124341003,0.6931471805599453,8.94094054775775,0.25,0.11262316727089546,0.11262316727089546,0.25,0.10128584266535494,0.10128584266535494,2.0,1.0,0.024274401696888954,1.779711451385173,5.991220376675807,1.6094379124341003,0.6931471805599453,10.073516921055026,0.25,0.11639842184855304,0.11639842184855304,0.25,0.10506109724301252,0.10506109724301252,2,200,1000,2.0,2,0.7204253373772541,2.104541281464983,2.0,certificate,True,1.0172328098793608,0.8156525646283395,0.21597460053101783,0.17317592895828599,0.0,0.0
setar,3001,dense_tsk|p=3|r=1.75|a=1|k=5,dense_tsk,3,1.75,1.0,5,20,0.9058107551226257,0.7172980631079884,0.19231793754028617,0.15229371402186015,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.032606195337989426,3.528293998811059,10.468557191154014,1.6094379124341003,0.6931471805599453,16.299436282959118,0.5,0.1359197376836616,0.1359197376836616,0.5,0.13025107538089137,0.13025107538089137,2.0,1.0,0.032606195337989426,6.461619553311022,10.468557191154014,1.6094379124341003,0.6931471805599453,19.23276183745908,0.5,0.14080861360782823,0.14080861360782823,0.5,0.13513995130505796,0.13513995130505796,5,151,421,4.675,5,0.9618273461052143,,,validation_rmse,True,0.9680881728988795,0.7771472910382619,0.2055404174836188,0.16500065088901017,0.0,0.0
setar,3001,dense_tsk|p=3|r=2.5|a=1|k=1,dense_tsk,3,2.5,1.0,1,4,0.9398004030797387,0.7236029606248319,0.19953447692874532,0.15363234339889606,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.020247645515688705,0.20858973458628896,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.207143296494566,0.25,0.11281708691881792,0.11281708691881792,0.25,0.10147976231327742,0.10147976231327742,4.0,1.0,0.022763632582694367,0.9603148284995705,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.958868390407847,0.5,0.11717622844078111,0.11717622844078111,0.25,0.10650149969332734,0.10650149969332734,1,1200,1200,1.0,1,0.0,,,certificate,True,1.0336201405386252,0.8204050548400016,0.21945388979354571,0.1741849577322527,0.0,0.0
setar,3001,sparse_tsk|p=3|r=1.75|a=1|k=5,sparse_tsk,3,1.75,1.0,5,20,0.9057677588531732,0.7173736544334799,0.19230880875282558,0.15230976325480672,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.03252874329631194,3.579316174261872,10.468557191154014,1.6094379124341003,0.6931471805599453,16.350458458409932,0.5,0.13592732260106882,0.13592732260106882,0.5,0.13025866029829858,0.13025866029829858,2.0,1.0,0.03252874329631194,6.5110456062577615,10.468557191154014,1.6094379124341003,0.6931471805599453,19.282187890405822,0.5,0.14081353832106197,0.14081353832106197,0.5,0.13514487601829173,0.13514487601829173,5,151,421,2.9883333333333333,3,0.9611968823245102,,,validation_rmse,True,0.9678953960617405,0.7771024117233191,0.20549948791470557,0.16499112230123483,0.0,0.0
setar,3001,sparse_tsk|p=3|r=2.5|a=1|k=1,sparse_tsk,3,2.5,1.0,1,4,0.9398004030797387,0.7236029606248319,0.19953447692874532,0.15363234339889606,3.5044829556358805,0.0025,1200,False,False,2.0,1.0,0.020247645515688705,0.20858973458628896,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.207143296494566,0.25,0.11281708691881792,0.11281708691881792,0.25,0.10147976231327742,0.10147976231327742,4.0,1.0,0.022763632582694367,0.9603148284995705,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.958868390407847,0.5,0.11717622844078111,0.11717622844078111,0.25,0.10650149969332734,0.10650149969332734,1,1200,1200,1.0,1,0.0,,,certificate,True,1.0336201405386252,0.8204050548400016,0.21945388979354571,0.1741849577322527,0.0,0.0
