process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k,selection_strategy,test_opened_after_selection,test_rmse_scaled,test_mae_scaled,test_rmse_original,test_mae_original,test_target_clipping_rate,test_forecast_clipping_rate
setar,3004,ridge|p=10|r=none|a=0.0001|k=1,ridge,10,,0.0001,1,11,0.900141556054769,0.7127333465089197,0.20272303945533707,0.16051638695444348,2.8857215968821013,0.0016666666666666668,1200,False,False,2.0,1.0,0.02873022880939222,1.645900547109526,4.605170185988091,1.6094379124341003,0.6931471805599453,8.553655826091664,0.25,0.11578804531117844,0.11578804531117844,0.25,0.1044507207056379,0.1044507207056379,2.0,1.0,0.02873022880939222,4.249978994460003,4.605170185988091,1.6094379124341003,0.6931471805599453,11.15773427344214,0.5,0.12347426780586945,0.12347426780586945,0.25,0.11313098219680617,0.11313098219680617,1,390,390,1.0,1,0.0,,,validation_rmse,True,0.9218292057643954,0.7420578731453504,0.20760736707936983,0.16712063395352827,0.0,0.0
setar,3004,ridge|p=3|r=none|a=1|k=1,ridge,3,,1.0,1,4,0.9001776616170384,0.7109698334419831,0.2027311708756401,0.16011922194562472,2.8857215968821013,0.0016666666666666668,1200,False,False,1.0,1.0,0.025756507839799814,0.28230127386739823,4.605170185988091,1.6094379124341003,0.6931471805599453,7.190056552849535,0.25,0.10826899343077893,0.10826899343077893,0.25,0.09693166882523842,0.09693166882523842,4.0,1.0,0.030089082309600067,1.0574125464908015,4.605170185988091,1.6094379124341003,0.6931471805599453,7.965167825472938,0.25,0.1151852721426572,0.1151852721426572,0.25,0.10384794753711668,0.10384794753711668,1,397,397,1.0,1,0.0,,,certificate,True,0.9198623720278429,0.7421631775547346,0.20716441173474073,0.16714434981221163,0.0,0.0
setar,3004,fixed_k_dense_tsk|p=3|r=none|a=1|k=6,fixed_k_dense_tsk,3,,1.0,6,24,0.8754631720161187,0.6960508855516155,0.1971651613777063,0.15675928989775129,2.8857215968821013,0.0016666666666666668,1200,False,False,1.0,1.0,0.029880078030820555,9.44497340192624,8.763809098915589,1.6094379124341003,0.6931471805599453,20.511367593835875,0.5,0.14021350589462067,0.14021350589462067,0.5,0.13454484359185043,0.13454484359185043,2.0,1.0,0.05031229600261597,5.928699094406468,8.763809098915589,1.6094379124341003,0.6931471805599453,16.995093286316102,0.5,0.15478526668721648,0.15478526668721648,0.5,0.1491166043844462,0.1491166043844462,6,109,416,5.570833333333334,6,0.9496237845547183,1.2537970583331823,6.0,validation_rmse,True,0.9063803950075631,0.7263396045918818,0.20412810334409484,0.1635806849813907,0.0,0.0
setar,3004,fixed_k_dense_tsk|p=3|r=none|a=1|k=2,fixed_k_dense_tsk,3,,1.0,2,8,0.8976158421116098,0.7118148842481756,0.2021542173585148,0.16030953786513008,2.8857215968821013,0.0016666666666666668,1200,False,False,2.0,1.0,0.030937364342237986,0.9210844698513065,5.991220376675807,1.6094379124341003,0.6931471805599453,9.214889939521159,0.25,0.12019929455545585,0.12019929455545585,0.25,0.10886196994991534,0.10886196994991534,4.0,0.3,0.02688591146268988,7.2207526639520605,5.991220376675807,1.6094379124341003,0.6931471805599453,15.514558133621913,0.5,0.12889132355946675,0.12889132355946675,0.5,0.12322266125669648,0.12322266125669648,2,262,938,1.9983333333333333,2,0.7629249285494544,1.5892036928097533,2.0,certificate,True,0.910604691446277,0.7339261322276854,0.20507946727997375,0.16528926507181865,0.0,0.0
setar,3004,dense_tsk|p=3|r=1.25|a=1|k=10,dense_tsk,3,1.25,1.0,10,40,0.8753537463057809,0.6994951569428999,0.19714051735094737,0.15753498252126544,2.8857215968821013,0.0016666666666666668,1200,False,False,1.0,1.0,0.03329250815365507,17.465107123345526,13.934293093953741,1.6094379124341003,0.6931471805599453,33.70198531029331,0.5,0.1656102988782176,0.1656102988782176,0.5,0.15994163657544733,0.15994163657544733,2.0,1.0,0.06624715196824563,6.977233032357281,13.934293093953741,1.6094379124341003,0.6931471805599453,23.214111219305067,0.5,0.1810851525411611,0.1810851525411611,0.5,0.17541649023839082,0.17541649023839082,10,44,202,8.350833333333334,10,0.9677265543774679,,,validation_rmse,True,0.9044604832660349,0.7204874843580282,0.20369571541454023,0.16226271494313962,0.0,0.0
setar,3004,dense_tsk|p=3|r=2.5|a=1|k=1,dense_tsk,3,2.5,1.0,1,4,0.9001777684926723,0.7109698959572041,0.20273119494535802,0.16011923602482764,2.8857215968821013,0.0016666666666666668,1200,False,False,1.0,1.0,0.025756521940948265,0.2823490278203352,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.280902589728612,0.25,0.11857182765485766,0.11857182765485766,0.25,0.10723450304931711,0.10723450304931711,4.0,1.0,0.030089286244190123,1.0569919493927733,7.6959684689142325,1.6094379124341003,0.6931471805599453,11.055545511301052,0.5,0.12466301063709886,0.12466301063709886,0.25,0.11414941042446711,0.11414941042446711,1,1200,1200,1.0,1,0.0,,,certificate,True,0.919862215857002,0.7421629690747821,0.20716437656313094,0.16714430285994133,0.0,0.0
setar,3004,sparse_tsk|p=3|r=1.5|a=1|k=6,sparse_tsk,3,1.5,1.0,6,24,0.8740799576931594,0.6946435508289609,0.19685364436143002,0.15644234066839005,2.8857215968821013,0.0016666666666666668,1200,False,False,1.0,1.0,0.02981419054092744,9.70147773876425,11.16170437171396,1.6094379124341003,0.6931471805599453,23.165767203472257,0.5,0.14457161775412153,0.14457161775412153,0.5,0.13890295545135128,0.13890295545135128,2.0,1.0,0.050085974637302175,5.9541168201902925,11.16170437171396,1.6094379124341003,0.6931471805599453,19.418406284898296,0.5,0.15859780031953968,0.15859780031953968,0.5,0.1529291380167694,0.1529291380167694,6,109,416,2.9991666666666665,3,0.9485281443551771,,,validation_rmse,True,0.9054798309903389,0.7253862556054613,0.20392528516114597,0.1633659789688876,0.0,0.0
setar,3004,sparse_tsk|p=3|r=2.5|a=1|k=1,sparse_tsk,3,2.5,1.0,1,4,0.9001777684926723,0.7109698959572041,0.20273119494535802,0.16011923602482764,2.8857215968821013,0.0016666666666666668,1200,False,False,1.0,1.0,0.025756521940948265,0.2823490278203352,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.280902589728612,0.25,0.11857182765485766,0.11857182765485766,0.25,0.10723450304931711,0.10723450304931711,4.0,1.0,0.030089286244190123,1.0569919493927733,7.6959684689142325,1.6094379124341003,0.6931471805599453,11.055545511301052,0.5,0.12466301063709886,0.12466301063709886,0.25,0.11414941042446711,0.11414941042446711,1,1200,1200,1.0,1,0.0,,,certificate,True,0.919862215857002,0.7421629690747821,0.20716437656313094,0.16714430285994133,0.0,0.0
