process,seed,candidate_id,family,lag,radius,ridge_alpha,rule_count,consequent_dimension,validation_rmse_scaled,validation_mae_scaled,validation_rmse_original,validation_mae_original,clip_bound_scaled,certification_target_clipping_rate,certificate_sample_size,selection_uses_test,certificate_uses_test,localized_prior_scale,localized_posterior_ratio,localized_empirical_gibbs_risk,localized_gaussian_kl,localized_structure_kl,localized_prior_scale_penalty,localized_prior_variant_penalty,localized_total_kl,localized_temperature_familywise,localized_certificate_familywise,localized_certificate_familywise_untruncated,localized_temperature_pointwise,localized_certificate_pointwise,localized_certificate_pointwise_untruncated,zero_mean_prior_scale,zero_mean_posterior_ratio,zero_mean_empirical_gibbs_risk,zero_mean_gaussian_kl,zero_mean_structure_kl,zero_mean_prior_scale_penalty,zero_mean_prior_variant_penalty,zero_mean_total_kl,zero_mean_temperature_familywise,zero_mean_certificate_familywise,zero_mean_certificate_familywise_untruncated,zero_mean_temperature_pointwise,zero_mean_certificate_pointwise,zero_mean_certificate_pointwise_untruncated,effective_rule_count,minimum_hard_rule_support,maximum_hard_rule_support,mean_active_rules,maximum_active_rules,rule_usage_entropy,realized_covering_radius,requested_fixed_k
garch,3000,dense_tsk|p=3|r=1.75|a=0.0001|k=9,dense_tsk,3,1.75,0.0001,9,36,1.2216030108687286,0.954759986306675,0.9810089362015908,0.7667205058937148,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.04294034043154652,10.620193437642895,13.241145913393796,1.6094379124341003,0.6931471805599453,26.163924444030734,0.5,0.16269469637900474,0.16269469637900474,0.5,0.15702603407623447,0.15702603407623447,1.0,1.0,0.022622552160032974,15.111481171366352,13.241145913393796,1.6094379124341003,0.6931471805599453,30.655212177754194,0.5,0.14986238766369697,0.14986238766369697,0.5,0.1441937253609267,0.1441937253609267,9,21,395,8.365,9,0.9273277485849618,,
garch,3000,dense_tsk|p=3|r=1.75|a=0.001|k=9,dense_tsk,3,1.75,0.001,9,36,1.2215890970629568,0.9547512118386652,0.9809977627125954,0.7667134595525945,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.04292067714191412,10.6174813454924,13.241145913393796,1.6094379124341003,0.6931471805599453,26.16121235188024,0.5,0.1626705129357882,0.1626705129357882,0.5,0.15700185063301791,0.15700185063301791,1.0,1.0,0.022617005514215163,15.112527408613273,13.241145913393796,1.6094379124341003,0.6931471805599453,30.656258415001112,0.5,0.14985858474662403,0.14985858474662403,0.5,0.14418992244385376,0.14418992244385376,9,21,395,8.365,9,0.9273277485849618,,
garch,3000,dense_tsk|p=3|r=1.75|a=0.01|k=9,dense_tsk,3,1.75,0.01,9,36,1.221450911894401,0.9546638626733739,0.9808867930407809,0.7666433137597648,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.042727858773865264,10.590839305221937,13.241145913393796,1.6094379124341003,0.6931471805599453,26.134570311609778,0.5,0.16243329116728855,0.16243329116728855,0.5,0.1567646288645183,0.1567646288645183,1.0,1.0,0.022562634240849953,15.122642716282305,13.241145913393796,1.6094379124341003,0.6931471805599453,30.666373722670144,0.5,0.14982107231937386,0.14982107231937386,0.5,0.1441524100166036,0.1441524100166036,9,21,395,8.365,9,0.9273277485849618,,
garch,3000,dense_tsk|p=3|r=1.75|a=0.1|k=9,dense_tsk,3,1.75,0.1,9,36,1.220149104626292,0.9538247052255959,0.9798413760338934,0.7659694279328424,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.041095321391455164,10.364462254980417,13.241145913393796,1.6094379124341003,0.6931471805599453,25.908193261368258,0.5,0.1604234587011426,0.1604234587011426,0.5,0.15475479639837234,0.15475479639837234,2.0,1.0,0.041095321391455164,3.7992035907319965,13.241145913393796,1.6094379124341003,0.6931471805599453,19.342934597119836,0.5,0.14948136092739522,0.14948136092739522,0.5,0.14381269862462498,0.14381269862462498,9,21,395,8.365,9,0.9273277485849618,,
garch,3000,dense_tsk|p=3|r=1.75|a=1|k=9,dense_tsk,3,1.75,1.0,9,36,1.2110758002019653,0.9472747733852718,0.9725550541748698,0.7607095017459382,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.03332465539933966,9.408953789412719,13.241145913393796,1.6094379124341003,0.6931471805599453,24.952684795800558,0.5,0.15106027859974758,0.15106027859974758,0.5,0.14539161629697733,0.14539161629697733,2.0,1.0,0.03332465539933966,3.7928066659906983,13.241145913393796,1.6094379124341003,0.6931471805599453,19.33653767237854,0.5,0.14170003339404422,0.14170003339404422,0.5,0.13603137109127394,0.13603137109127394,9,21,395,8.365,9,0.9273277485849618,,
garch,3000,dense_tsk|p=3|r=2|a=0.0001|k=5,dense_tsk,3,2.0,0.0001,5,20,1.1867465642076087,0.9216234731288622,0.9530174484968612,0.7401102116714706,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.029164323738457554,5.939713392725409,10.468557191154014,1.6094379124341003,0.6931471805599453,18.710855676873468,0.5,0.13649689840732032,0.13649689840732032,0.5,0.13082823610455008,0.13082823610455008,2.0,1.0,0.029164323738457554,2.6828042930888936,10.468557191154014,1.6094379124341003,0.6931471805599453,15.453946577236952,0.5,0.1310687165745928,0.1310687165745928,0.5,0.12540005427182255,0.12540005427182255,5,96,604,4.930833333333333,5,0.90663577313075,,
garch,3000,dense_tsk|p=3|r=2|a=0.001|k=5,dense_tsk,3,2.0,0.001,5,20,1.1867431796902708,0.9216206051512464,0.9530147305584444,0.7401079085405476,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.02916051248573829,5.93978295139629,10.468557191154014,1.6094379124341003,0.6931471805599453,18.710925235544348,0.5,0.1364932030857192,0.1364932030857192,0.5,0.13082454078294894,0.13082454078294894,2.0,1.0,0.02916051248573829,2.682738606164974,10.468557191154014,1.6094379124341003,0.6931471805599453,15.453880890313034,0.5,0.131064795843667,0.131064795843667,0.5,0.12539613354089674,0.12539613354089674,5,96,604,4.930833333333333,5,0.90663577313075,,
garch,3000,dense_tsk|p=3|r=2|a=0.01|k=5,dense_tsk,3,2.0,0.01,5,20,1.1867093823172543,0.9215919673663919,0.9529875895603835,0.7400849109524562,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.029122553409347742,5.940476272220636,10.468557191154014,1.6094379124341003,0.6931471805599453,18.711618556368695,0.5,0.1364563995440359,0.1364563995440359,0.5,0.13078773724126563,0.13078773724126563,2.0,1.0,0.029122553409347742,2.6820795658199192,10.468557191154014,1.6094379124341003,0.6931471805599453,15.453221849967978,0.5,0.13102573836670137,0.13102573836670137,0.5,0.12535707606393112,0.12535707606393112,5,96,604,4.930833333333333,5,0.90663577313075,,
garch,3000,dense_tsk|p=3|r=2|a=0.1|k=5,dense_tsk,3,2.0,0.1,5,20,1.1863761087624243,0.9213097172509663,0.952719954058032,0.7398582498497797,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.028757667825963996,5.947179684527372,10.468557191154014,1.6094379124341003,0.6931471805599453,18.718321968675433,0.5,0.13610268631449673,0.13610268631449673,0.5,0.13043402401172646,0.13043402401172646,2.0,1.0,0.028757667825963996,2.67528619851793,10.468557191154014,1.6094379124341003,0.6931471805599453,15.44642848266599,0.5,0.13064953050448097,0.13064953050448097,0.5,0.12498086820171073,0.12498086820171073,5,96,604,4.930833333333333,5,0.90663577313075,,
garch,3000,dense_tsk|p=3|r=2|a=1|k=5,dense_tsk,3,2.0,1.0,5,20,1.1834466828436239,0.9188399696898838,0.9503674770432282,0.7378749177803368,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.026136732265096583,5.991239522429631,10.468557191154014,1.6094379124341003,0.6931471805599453,18.76238180657769,0.5,0.13355518381679973,0.13355518381679973,0.5,0.12788652151402946,0.12788652151402946,2.0,1.0,0.026136732265096583,2.5966105002303124,10.468557191154014,1.6094379124341003,0.6931471805599453,15.367752784378371,0.5,0.12789746877980085,0.12789746877980085,0.5,0.1222288064770306,0.1222288064770306,5,96,604,4.930833333333333,5,0.90663577313075,,
garch,3000,dense_tsk|p=3|r=2.5|a=0.0001|k=3,dense_tsk,3,2.5,0.0001,3,12,1.1825646848472697,0.9145002405896331,0.9496591880913862,0.7343898960587444,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.021652314091824002,5.525602159179003,9.082262830034123,1.6094379124341003,0.6931471805599453,16.91045008220717,0.5,0.12598421276957628,0.12598421276957628,0.5,0.12031555046680603,0.12031555046680603,2.0,1.0,0.021652314091824002,2.2595484400556467,9.082262830034123,1.6094379124341003,0.6931471805599453,13.644396363083814,0.5,0.1205407899043707,0.1205407899043707,0.25,0.11434194111137685,0.11434194111137685,3,133,879,2.993333333333333,3,0.7744790595836148,,
garch,3000,dense_tsk|p=3|r=2.5|a=0.001|k=3,dense_tsk,3,2.5,0.001,3,12,1.1825624578510918,0.9144987571088649,0.9496573997009419,0.7343887047487383,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.0216513276169358,5.525380002448776,9.082262830034123,1.6094379124341003,0.6931471805599453,16.910227925476946,0.5,0.12598285603347106,0.12598285603347106,0.5,0.12031419373070079,0.12031419373070079,2.0,1.0,0.0216513276169358,2.2595018169384335,9.082262830034123,1.6094379124341003,0.6931471805599453,13.644349739966602,0.5,0.12053972572428714,0.12053972572428714,0.25,0.11434079922609797,0.11434079922609797,3,133,879,2.993333333333333,3,0.7744790595836148,,
garch,3000,dense_tsk|p=3|r=2.5|a=0.01|k=3,dense_tsk,3,2.5,0.01,3,12,1.1825402157024654,0.914483936965604,0.9496395381318652,0.7343768034249488,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.021641489115313776,5.523165960402444,9.082262830034123,1.6094379124341003,0.6931471805599453,16.908013883430613,0.5,0.1259693274617718,0.1259693274617718,0.5,0.12030066515900154,0.12030066515900154,2.0,1.0,0.021641489115313776,2.2590346281161913,9.082262830034123,1.6094379124341003,0.6931471805599453,13.64388255114436,0.5,0.12052910857462804,0.12052910857462804,0.25,0.1143294034284018,0.1143294034284018,3,133,879,2.993333333333333,3,0.7744790595836148,,
garch,3000,dense_tsk|p=3|r=2.5|a=0.1|k=3,dense_tsk,3,2.5,0.1,3,12,1.1823205402838328,0.9143371867597351,0.9494631276721455,0.7342589555954444,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.02154565450234813,5.501750153545255,9.082262830034123,1.6094379124341003,0.6931471805599453,16.886598076573424,0.5,0.1258377998373775,0.1258377998373775,0.5,0.12016913753460726,0.12016913753460726,2.0,1.0,0.02154565450234813,2.254271764601516,9.082262830034123,1.6094379124341003,0.6931471805599453,13.639119687629684,0.5,0.1204253358558046,0.1204253358558046,0.25,0.11421769260372056,0.11421769260372056,3,133,879,2.993333333333333,3,0.7744790595836148,,
garch,3000,dense_tsk|p=3|r=2.5|a=1|k=3,dense_tsk,3,2.5,1.0,3,12,1.1803670215923852,0.9130010100059417,0.9478943534662075,0.733185938155119,4.004072580814072,0.0033333333333333335,1200,False,False,2.0,1.0,0.020785287826805294,5.339681225327845,9.082262830034123,1.6094379124341003,0.6931471805599453,16.724529148356012,0.5,0.12480731828147232,0.12480731828147232,0.5,0.11913865597870205,0.11913865597870205,2.0,1.0,0.020785287826805294,2.201169008129168,9.082262830034123,1.6094379124341003,0.6931471805599453,13.586016931157337,0.5,0.11957646458614118,0.11957646458614118,0.25,0.11328031673993658,0.11328031673993658,3,133,879,2.993333333333333,3,0.7744790595836148,,
garch,3000,dense_tsk|p=3|r=3|a=0.0001|k=1,dense_tsk,3,3.0,0.0001,1,4,1.145292504711142,0.8822141592916601,0.9197277443572598,0.7084625416019814,4.004072580814072,0.0033333333333333335,1200,False,False,4.0,1.0,0.01829525663085566,0.34546689313219353,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.344020455040472,0.25,0.1113209552291379,0.1113209552291379,0.25,0.09998363062359739,0.09998363062359739,2.0,1.0,0.01637018776069258,0.2695970933890159,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.268150655297294,0.25,0.10914298702649755,0.10914298702649755,0.25,0.09780566242095703,0.09780566242095703,1,1200,1200,1.0,1,0.0,,
garch,3000,dense_tsk|p=3|r=3|a=0.001|k=1,dense_tsk,3,3.0,0.001,1,4,1.145292492420574,0.882214148584657,0.9197277344873128,0.7084625330037169,4.004072580814072,0.0033333333333333335,1200,False,False,4.0,1.0,0.018295250586608004,0.34546636966323657,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.344019931571514,0.25,0.11132094743999371,0.11132094743999371,0.25,0.09998362283445321,0.09998362283445321,2.0,1.0,0.016370186164724403,0.26959713977571664,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.268150701683995,0.25,0.10914298558515173,0.10914298558515173,0.25,0.09780566097961121,0.09780566097961121,1,1200,1200,1.0,1,0.0,,
garch,3000,dense_tsk|p=3|r=3|a=0.01|k=1,dense_tsk,3,3.0,0.01,1,4,1.1452923695167012,0.8822140415158869,0.9197276357892935,0.7084624470220852,4.004072580814072,0.0033333333333333335,1200,False,False,4.0,1.0,0.018295190145697398,0.34546113509350734,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.344014697001786,0.25,0.11132086955051734,0.11132086955051734,0.25,0.09998354494497683,0.09998354494497683,2.0,1.0,0.016370170205452204,0.26959760359451673,7.6959684689142325,1.6094379124341003,0.6931471805599453,10.268151165502795,0.25,0.10914297117194219,0.10914297117194219,0.25,0.09780564656640167,0.09780564656640167,1,1200,1200,1.0,1,0.0,,
